,pVal,phase,peak.shape,period,diel
Other Gammaproteobacteria_K03733,0.366024726022215,8,8,24,NO
SAR11-like_K13583,0.366024726022215,4,16,24,NO
Crocosphaera_K02067,0.367151042560872,12,16,24,NO
Chloroflexi_K02035,0.367249205843186,20,12,24,NO
SAR11_K01247,0.367403775620053,8,8,24,NO
SAR116_K04090,0.367403775620053,12,16,24,NO
Other Alphaproteobacteria_K03070,0.367797231484152,12,12,24,NO
--_K00031,0.369148956285127,12,8,24,NO
Flavobacteriia_K03386,0.369148956285127,12,8,24,NO
SAR86_K02519,0.369280229041357,4,8,24,NO
Actinobacteria_K06346,0.369293215036708,4,16,24,NO
Other Gammaproteobacteria_K11752,0.370325915751161,12,16,24,NO
Other Bacteroidetes_K01873,0.37128514104886,12,4,24,NO
SAR324_K02407,0.372552863643731,4,12,24,NO
SAR92_K01092,0.372552863643731,12,12,24,NO
Other Gammaproteobacteria_K00347,0.373208764574686,8,16,24,NO
SAR116_K02058,0.373208764574686,24,8,24,NO
--_K01897,0.373301122704806,12,8,24,NO
Crocosphaera_K16786,0.373403698936047,24,16,24,NO
SAR92_K03565,0.373832947064995,16,16,24,NO
Other Alphaproteobacteria_K03797,0.375570343375519,8,4,24,NO
SAR92_K01595,0.375694818192378,16,16,24,NO
High-light Pro_K02641,0.376648096205147,8,12,24,NO
SAR86_K01659,0.376648096205147,8,12,24,NO
--_K01610,0.377340495100829,4,8,24,NO
SAR11-like_K03530,0.377340495100829,4,8,24,NO
SAR86_K02945,0.377340495100829,4,8,24,NO
High-light Pro_K00817,0.379096838857141,16,8,24,NO
High-light Pro_K03789,0.379096838857141,4,8,24,NO
Roseobacter_K01965,0.379096838857141,16,4,24,NO
SAR116_K03046,0.379096838857141,4,12,24,NO
SAR92_K00820,0.379463320378324,24,12,24,NO
--_K02078,0.380479894638778,8,8,24,NO
--_K02520,0.380479894638778,20,16,24,NO
Other Alphaproteobacteria_K10439,0.380479894638778,16,4,24,NO
Other Gammaproteobacteria_K03596,0.380479894638778,24,12,24,NO
Marinimicrobia_K04090,0.380525339035055,20,8,24,NO
SAR92_K01563,0.380525339035055,4,8,24,NO
SAR92_K00762,0.380804604973196,24,4,24,NO
High-light Pro_K01262,0.381807972529359,24,12,24,NO
SAR116_K02027,0.381807972529359,4,4,24,NO
Crocosphaera_K07447,0.382005440948213,24,12,24,NO
Other Bacteroidetes_K03696,0.385858323059578,8,12,24,NO
SAR116_K18370,0.386279688554531,16,16,24,NO
Other Gammaproteobacteria_K01939,0.387052707689421,4,16,24,NO
Roseobacter_K00640,0.387293903951598,4,16,24,NO
Other Gammaproteobacteria_K01581,0.387435365107077,4,4,24,NO
SAR324_K02982,0.3883340954883,16,8,24,NO
Other Alphaproteobacteria_K00123,0.388863444029629,16,8,24,NO
SAR92_K03768,0.389106788725488,4,8,24,NO
Marinimicrobia_K01869,0.390397823192076,16,12,24,NO
SAR324_K01996,0.390989069960729,24,8,24,NO
SAR92_K03703,0.390989069960729,8,16,24,NO
Crocosphaera_K01791,0.392548262460336,24,16,24,NO
SAR11-like_K07119,0.392648918771504,24,20,24,NO
Eukaryota_K12385,0.393646902450057,24,4,24,NO
Marinimicrobia_K03569,0.393900338186437,4,4,24,NO
Roseobacter_K03465,0.394522102059605,12,16,24,NO
SAR92_K01803,0.394522102059605,24,16,24,NO
SAR92_K03550,0.396486693500972,24,12,24,NO
Roseobacter_K12340,0.39664826800239,4,16,24,NO
Crocosphaera_K02986,0.396938269022556,8,4,24,NO
Marinimicrobia_--,0.396938269022556,4,16,24,NO
Roseobacter_K00384,0.396938269022556,4,20,24,NO
Roseobacter_K01358,0.396938269022556,4,12,24,NO
Roseobacter_K02916,0.396938269022556,4,16,24,NO
SAR11_K00240,0.396938269022556,12,20,24,NO
SAR11_K00674,0.396938269022556,4,4,24,NO
SAR86_K00249,0.396938269022556,4,16,24,NO
SAR86_K02892,0.396938269022556,24,20,24,NO
SAR92_K02895,0.396938269022556,4,16,24,NO
SAR92_K07119,0.396938269022556,8,4,24,NO
SAR11-like_K01652,0.39776120209905,16,20,24,NO
SAR11-like_K03320,0.39776120209905,8,20,24,NO
Actinobacteria_K02871,0.397805508266635,8,4,24,NO
Other Bacteroidetes_K02935,0.397805508266635,12,20,24,NO
Other Gammaproteobacteria_K00228,0.397805508266635,24,20,24,NO
Other Gammaproteobacteria_K02890,0.397805508266635,16,4,24,NO
Other Gammaproteobacteria_K03673,0.397805508266635,16,4,24,NO
SAR11_K00666,0.397805508266635,16,4,24,NO
SAR92_K00658,0.397805508266635,12,4,24,NO
SAR92_K02005,0.397805508266635,16,4,24,NO
SAR86_K01915,0.398117614231086,8,12,24,NO
Flavobacteriia_K03320,0.398931745773891,16,20,24,NO
Other Alphaproteobacteria_K01796,0.398931745773891,12,12,24,NO
--_K07277,0.398981843098768,24,16,24,NO
--_K03768,0.399293256818027,16,16,24,NO
SAR86_K03431,0.400660349285444,8,20,24,NO
High-light Pro_K00605,0.403859817095251,16,12,24,NO
High-light Pro_K01599,0.403859817095251,4,12,24,NO
High-light Pro_K01647,0.403859817095251,16,12,24,NO
Other Alphaproteobacteria_K00812,0.403859817095251,16,12,24,NO
Roseobacter_K18335,0.403859817095251,16,12,24,NO
SAR116_K03531,0.405563499966815,4,16,24,NO
Crocosphaera_K09919,0.405851911606174,8,12,24,NO
Other Alphaproteobacteria_K09969,0.405851911606174,4,4,24,NO
Other Gammaproteobacteria_K02952,0.405985079844839,8,8,24,NO
SAR11_K01881,0.406510382256644,24,20,24,NO
SAR116_K02051,0.406640274698667,24,4,24,NO
Other Alphaproteobacteria_K01895,0.407411980604756,4,8,24,NO
Euryarchaeota_--,0.407483108468727,4,4,24,NO
Other Alphaproteobacteria_K02026,0.407483108468727,4,20,24,NO
Other Alphaproteobacteria_K06168,0.407483108468727,8,20,24,NO
SAR11_K02909,0.407483108468727,4,4,24,NO
Crocosphaera_K11329,0.407621003867852,16,16,24,NO
SAR11_K16845,0.407945602845413,16,16,24,NO
SAR86_K03522,0.407945602845413,4,16,24,NO
--_K13993,0.408612177133162,12,8,24,NO
SAR11-like_K03852,0.408612177133162,16,8,24,NO
Other Gammaproteobacteria_K02040,0.409287492608796,4,16,24,NO
Crocosphaera_K02876,0.410468180390443,24,16,24,NO
OM60/NOR5_K00059,0.410468180390443,16,16,24,NO
SAR86_K03587,0.410468180390443,20,8,24,NO
Crocosphaera_K02303,0.410975461463353,4,16,24,NO
SAR11_K03529,0.410975461463353,24,12,24,NO
SAR11_K03640,0.410975461463353,4,8,24,NO
Firmicutes_K02982,0.411324602736594,4,12,24,NO
Roseobacter_K07010,0.411324602736594,4,12,24,NO
--_K02027,0.411477105619707,16,4,24,NO
--_K03088,0.411477105619707,4,12,24,NO
Actinobacteria_K03530,0.411477105619707,16,4,24,NO
Crocosphaera_K04066,0.411477105619707,12,12,24,NO
Flavobacteriia_K00600,0.411477105619707,20,12,24,NO
Flavobacteriia_K02933,0.411477105619707,16,4,24,NO
Flavobacteriia_K03040,0.411477105619707,12,4,24,NO
Flavobacteriia_K03644,0.411477105619707,16,4,24,NO
Other Alphaproteobacteria_K00342,0.411477105619707,16,4,24,NO
SAR11_K02002,0.411477105619707,16,20,24,NO
SAR324_K01462,0.411477105619707,12,12,24,NO
SAR324_K10559,0.411477105619707,20,12,24,NO
--_K04485,0.411845807825261,12,12,24,NO
Marinimicrobia_K01870,0.411845807825261,12,12,24,NO
Other Alphaproteobacteria_K02615,0.411845807825261,24,12,24,NO
Roseobacter_K01649,0.411845807825261,24,12,24,NO
Roseobacter_K02355,0.411845807825261,12,12,24,NO
SAR11_K03168,0.412830062831837,4,16,24,NO
SAR92_K02193,0.412830062831837,4,16,24,NO
Flavobacteriia_K02926,0.413070146792874,24,16,24,NO
SAR92_K03925,0.414590088812836,24,12,24,NO
SAR92_K00242,0.414779025227562,12,8,24,NO
--_K00164,0.416967517880186,16,4,24,NO
Other Bacteroidetes_K03307,0.417668143587379,16,4,24,NO
SAR86_K03628,0.417668143587379,16,20,24,NO
SAR92_K15633,0.418258568261486,4,20,24,NO
Cyanothece_K03798,0.42064021346102,12,8,24,NO
Planctomycetes_K00962,0.42064021346102,24,8,24,NO
SAR324_K03046,0.42064021346102,20,4,24,NO
SAR116_K00333,0.421728868462692,12,12,24,NO
Crocosphaera_K00013,0.42270225220672,16,16,24,NO
Other Alphaproteobacteria_K01782,0.42270225220672,8,12,24,NO
Other Alphaproteobacteria_K03569,0.42270225220672,16,16,24,NO
SAR11-like_K01251,0.42270225220672,16,16,24,NO
Crocosphaera_K11754,0.422718078085179,24,16,24,NO
OM60/NOR5_K00154,0.422852681753927,16,4,24,NO
Other Alphaproteobacteria_K01637,0.422852681753927,20,12,24,NO
SAR92_K02963,0.423116227747995,4,8,24,NO
SAR86_K00850,0.425398010831431,8,8,24,NO
SAR92_K01938,0.425892121463243,12,12,24,NO
Other Bacteroidetes_K01251,0.426397190751023,16,4,24,NO
Crocosphaera_K05581,0.426571511267988,4,12,24,NO
SAR116_K06923,0.426571511267988,4,12,24,NO
High-light Pro_K07742,0.426951134852671,4,4,24,NO
Actinobacteria_K04079,0.427065582239832,12,16,24,NO
SAR11-like_K00324,0.427065582239832,4,8,24,NO
SAR92_K01782,0.427065582239832,4,8,24,NO
SAR92_K02388,0.427065582239832,4,8,24,NO
High-light Pro_K02438,0.428359256829208,20,4,24,NO
Marinimicrobia_K03076,0.428870535100844,12,12,24,NO
Other Gammaproteobacteria_K01198,0.432070493366254,24,8,24,NO
Roseobacter_K00826,0.433331493761957,4,8,24,NO
SAR11_K07160,0.433331493761957,4,12,24,NO
SAR11-like_K15012,0.433331493761957,4,12,24,NO
Flavobacteriia_K02014,0.435410225337134,12,8,24,NO
SAR116_K02948,0.43551797648894,8,12,24,NO
High-light Pro_K00790,0.435915016169594,8,12,24,NO
High-light Pro_K01000,0.435915016169594,16,4,24,NO
Other Alphaproteobacteria_K00333,0.435915016169594,16,4,24,NO
Roseobacter_K01995,0.435915016169594,16,20,24,NO
SAR86_K03417,0.4363411558948,8,16,24,NO
Roseobacter_K00104,0.436512836362239,4,12,24,NO
SAR92_K02994,0.436512836362239,4,16,24,NO
SAR92_K01895,0.438181352864575,16,12,24,NO
SAR86_K00946,0.438807298303951,12,8,24,NO
Other Alphaproteobacteria_K02909,0.43896978397911,4,4,24,NO
SAR11-like_K06938,0.43896978397911,8,8,24,NO
SAR116_K00029,0.43896978397911,8,4,24,NO
SAR116_K17224,0.43896978397911,8,12,24,NO
SAR86_K04567,0.43896978397911,24,12,24,NO
SAR92_K02455,0.440033301461226,16,16,24,NO
SAR116_K01997,0.442011765989432,16,20,24,NO
SAR92_K06168,0.443657801715965,4,16,24,NO
SAR324_K04774,0.444624868041699,16,16,24,NO
Crocosphaera_K02564,0.446783486988309,24,16,24,NO
Other Gammaproteobacteria_K18990,0.446927942677915,4,4,24,NO
SAR92_K03599,0.446927942677915,8,12,24,NO
SAR92_K07003,0.446927942677915,24,4,24,NO
Flavobacteriia_K11749,0.449738811770781,8,8,24,NO
Crocosphaera_K06962,0.450946568451304,24,16,24,NO
Crocosphaera_K02343,0.45153652997925,12,16,24,NO
Marinimicrobia_K00294,0.45153652997925,24,12,24,NO
Marinimicrobia_K00347,0.45153652997925,4,20,24,NO
Roseobacter_K01902,0.45153652997925,16,8,24,NO
SAR11-like_K01273,0.45153652997925,8,20,24,NO
Marinimicrobia_K01338,0.451648271914456,12,8,24,NO
Crocosphaera_K16881,0.451678202507382,12,20,24,NO
Other Bacteroidetes_K00632,0.451678202507382,16,4,24,NO
Other Gammaproteobacteria_K02926,0.451678202507382,8,4,24,NO
SAR11_K00547,0.451678202507382,16,20,24,NO
SAR116_K00257,0.451678202507382,8,4,24,NO
Cyanothece_K02878,0.45241520768047,4,12,24,NO
Crocosphaera_K02837,0.452912226519835,16,16,24,NO
Firmicutes_K00341,0.452912226519835,8,8,24,NO
High-light Pro_K01807,0.452912226519835,16,8,24,NO
Low-light Pro_K02689,0.452912226519835,12,8,24,NO
Other Bacteroidetes_K03553,0.452912226519835,16,8,24,NO
Planctomycetes_K02871,0.452912226519835,16,16,24,NO
SAR116_K03060,0.452927934806187,20,16,24,NO
SAR11-like_K09769,0.453830686895453,16,20,24,NO
Other Gammaproteobacteria_K03046,0.455748776513412,16,8,24,NO
Planctomycetes_K02355,0.455748776513412,24,8,24,NO
SAR11_K03671,0.455783583033676,24,20,24,NO
High-light Pro_K03752,0.455857836825597,8,12,24,NO
Marinimicrobia_K00252,0.456255515859429,16,8,24,NO
Crocosphaera_K09800,0.456512972525196,12,8,24,NO
Other Gammaproteobacteria_K02871,0.456512972525196,4,16,24,NO
Other Gammaproteobacteria_K03832,0.456512972525196,16,8,24,NO
Other Alphaproteobacteria_K02113,0.456947082551018,12,16,24,NO
Marinimicrobia_K00688,0.457897542040507,24,20,24,NO
SAR86_K01866,0.458747137161058,4,16,24,NO
Flavobacteriia_K01322,0.458956346602723,12,8,24,NO
Rivulariaceae_K00395,0.458956346602723,8,20,24,NO
SAR11-like_K01903,0.458956346602723,4,4,24,NO
SAR116_K01919,0.458956346602723,12,8,24,NO
SAR116_K05366,0.458956346602723,24,12,24,NO
SAR92_K00945,0.458956346602723,4,16,24,NO
Roseobacter_K03851,0.459211277895487,16,8,24,NO
SAR11_K00765,0.459211277895487,16,8,24,NO
SAR324_K02886,0.459211277895487,20,8,24,NO
SAR92_K00315,0.459211277895487,16,12,24,NO
Actinobacteria_K00626,0.459909406512344,12,16,24,NO
Other Gammaproteobacteria_K01610,0.459909406512344,4,8,24,NO
SAR11_K02044,0.459909406512344,4,4,24,NO
SAR116_K00023,0.459909406512344,12,4,24,NO
SAR116_K01713,0.459909406512344,16,16,24,NO
Other Bacteroidetes_K01868,0.460726559103373,24,16,24,NO
SAR11-like_K01866,0.460726559103373,12,16,24,NO
SAR86_K00989,0.460726559103373,16,16,24,NO
Synechococcus_K04043,0.461678989871432,16,8,24,NO
Verrucomicrobia_K02968,0.461958709807672,4,8,24,NO
Eukaryota_K03936,0.463706695391321,24,8,24,NO
Euryarchaeota_K01342,0.464731742512763,8,8,24,NO
SAR86_K02342,0.465840455181679,4,20,24,NO
--_K02961,0.46597656904316,12,12,24,NO
Crocosphaera_K03547,0.46597656904316,24,4,24,NO
Roseobacter_K00228,0.46597656904316,16,16,24,NO
SAR86_K01874,0.46597656904316,8,20,24,NO
Viruses_K01972,0.466225253845471,16,16,24,NO
Other Alphaproteobacteria_K03545,0.466395804799329,24,12,24,NO
Roseobacter_K00130,0.466395804799329,24,8,24,NO
SAR86_K02994,0.468546139454676,4,8,24,NO
SAR11_K00471,0.469292196851273,24,16,24,NO
High-light Pro_K01868,0.46948002092633,4,20,24,NO
High-light Pro_K07086,0.46948002092633,16,4,24,NO
Roseobacter_K03782,0.46948002092633,12,12,24,NO
SAR92_K02301,0.46948002092633,8,12,24,NO
SAR92_K09065,0.46948002092633,16,12,24,NO
Crocosphaera_K00652,0.473213468292493,16,4,24,NO
Crocosphaera_K03695,0.473213468292493,12,4,24,NO
Planctomycetes_K02864,0.473213468292493,8,16,24,NO
SAR11_K00138,0.473213468292493,16,20,24,NO
SAR92_K01256,0.473721505444902,8,16,24,NO
Crocosphaera_K02834,0.476383787187534,24,16,24,NO
Firmicutes_K02600,0.476383787187534,4,20,24,NO
Other Alphaproteobacteria_K00517,0.476383787187534,24,4,24,NO
Other Alphaproteobacteria_K02132,0.476383787187534,4,4,24,NO
SAR86_K02197,0.476383787187534,4,16,24,NO
Other Alphaproteobacteria_K01805,0.477873610961093,20,20,24,NO
Other Bacteroidetes_K04088,0.477916059476281,24,8,24,NO
SAR11-like_K17938,0.477916059476281,4,8,24,NO
Crocosphaera_K00981,0.478213709007287,8,8,24,NO
Crocosphaera_K01768,0.478213709007287,12,8,24,NO
SAR86_K00525,0.478213709007287,4,8,24,NO
SAR86_K03306,0.478213709007287,8,16,24,NO
SAR86_K03531,0.478213709007287,4,8,24,NO
SAR11-like_K11645,0.47869659320176,16,12,24,NO
Other Alphaproteobacteria_K02878,0.480523686157381,4,12,24,NO
Other Bacteroidetes_K03086,0.480523686157381,16,12,24,NO
Roseobacter_K01847,0.480523686157381,16,12,24,NO
SAR11_K00382,0.480523686157381,16,12,24,NO
SAR11-like_K09710,0.480544193197521,16,16,24,NO
SAR116_K00830,0.480544193197521,12,8,24,NO
SAR11_K02992,0.481350994911272,4,12,24,NO
SAR86_K09882,0.481350994911272,12,8,24,NO
Chloroflexi_K05350,0.482576221525835,24,20,24,NO
Other Gammaproteobacteria_K01696,0.482576221525835,16,8,24,NO
SAR92_K00344,0.483653099282142,20,16,24,NO
SAR11_K01963,0.483847031098106,24,20,24,NO
Crocosphaera_K09118,0.48422191545573,16,16,24,NO
Crocosphaera_K12574,0.487824721888661,24,12,24,NO
Other Gammaproteobacteria_K01955,0.487824721888661,8,12,24,NO
SAR11_K02111,0.48887820794963,4,8,24,NO
Crocosphaera_K18831,0.490055895793235,4,20,24,NO
SAR11_K11473,0.490055895793235,16,12,24,NO
Roseobacter_K02954,0.49031165224225,8,12,24,NO
SAR116_K01682,0.49031165224225,8,4,24,NO
--_K00507,0.490795014591835,12,12,24,NO
SAR11-like_K02040,0.490795014591835,4,4,24,NO
SAR324_K11959,0.490795014591835,24,8,24,NO
SAR86_K00764,0.490795014591835,24,12,24,NO
SAR86_K08305,0.490795014591835,16,8,24,NO
--_K04087,0.49100567152938,12,12,24,NO
Crocosphaera_K03587,0.49100567152938,4,8,24,NO
SAR116_K02111,0.49100567152938,24,8,24,NO
Crocosphaera_K11521,0.491191824997459,8,12,24,NO
Other Bacteroidetes_K03561,0.492209843688883,8,12,24,NO
Planctomycetes_K02982,0.492209843688883,8,12,24,NO
Crocosphaera_K05808,0.492776319065494,8,16,24,NO
SAR92_K02876,0.493635599039328,4,16,24,NO
Roseobacter_K02884,0.493767887668215,8,12,24,NO
Roseobacter_K03185,0.494236208328341,4,16,24,NO
SAR11_K16846,0.494489739992188,24,20,24,NO
--_K01902,0.494613767540452,8,20,24,NO
SAR116_K17225,0.495449607066717,16,8,24,NO
SAR116_K09970,0.496157225669415,16,20,24,NO
SAR86_K01740,0.496157225669415,4,12,24,NO
SAR92_K17760,0.496157225669415,4,20,24,NO
SAR11_K02433,0.496514791881904,24,16,24,NO
High-light Pro_K13799,0.498342126278911,8,12,24,NO
SAR92_K02838,0.498342126278911,24,12,24,NO
Firmicutes_K01689,0.499152140448175,8,12,24,NO
High-light Pro_K01887,0.499152140448175,16,12,24,NO
Crocosphaera_K02996,0.499598409727509,24,8,24,NO
Other Bacteroidetes_K13993,0.499598409727509,12,8,24,NO
Roseobacter_K01681,0.499598409727509,16,4,24,NO
SAR11-like_K02935,0.500926424256504,24,8,24,NO
Other Gammaproteobacteria_K02004,0.501590428040413,8,20,24,NO
Roseobacter_K03530,0.501590428040413,4,20,24,NO
Other Alphaproteobacteria_K03060,0.501669456345795,4,8,24,NO
Other Alphaproteobacteria_K16871,0.501669456345795,4,8,24,NO
SAR86_K13038,0.501669456345795,4,8,24,NO
--_K02358,0.503754324689247,4,8,24,NO
--_K00830,0.504659290258614,4,4,24,NO
Firmicutes_K00404,0.504659290258614,12,12,24,NO
Other Gammaproteobacteria_K03594,0.509458247115817,8,12,24,NO
Other Gammaproteobacteria_K13893,0.509458247115817,12,20,24,NO
--_K00966,0.510794366553325,8,12,24,NO
Other Alphaproteobacteria_K00140,0.510794366553325,8,16,24,NO
Roseobacter_K02933,0.510794366553325,4,12,24,NO
SAR11_K01879,0.510794366553325,16,16,24,NO
SAR92_K01735,0.510794366553325,20,20,24,NO
Firmicutes_K01814,0.511541110336746,16,4,24,NO
Other Bacteroidetes_K01451,0.511541110336746,16,4,24,NO
SAR11-like_K01915,0.511541110336746,16,20,24,NO
SAR86_K00265,0.511541110336746,16,4,24,NO
SAR86_K03217,0.511541110336746,16,20,24,NO
Flavobacteriia_K05366,0.512534076275914,12,12,24,NO
Low-light Pro_K05579,0.512534076275914,8,8,24,NO
SAR11_K16149,0.512534076275914,16,8,24,NO
SAR11-like_K02108,0.512534076275914,16,8,24,NO
SAR86_K01695,0.512976655412702,8,20,24,NO
SAR11_K00052,0.513266095520084,4,8,24,NO
Other Alphaproteobacteria_K01885,0.513287455341857,4,8,24,NO
Verrucomicrobia_K00347,0.513287455341857,24,16,24,NO
Roseobacter_K03117,0.514238093584133,4,4,24,NO
Crocosphaera_K01991,0.515060798677154,24,12,24,NO
Other Alphaproteobacteria_K00336,0.515060798677154,8,16,24,NO
Flavobacteriia_K01358,0.516484022016,4,8,24,NO
SAR92_K13779,0.516484022016,16,16,24,NO
Crocosphaera_K01736,0.517045951634823,16,12,24,NO
SAR86_K00134,0.517045951634823,8,16,24,NO
Crocosphaera_K00640,0.518028059828301,24,12,24,NO
SAR11_K02057,0.518028059828301,16,4,24,NO
Actinobacteria_K02886,0.518199749230866,4,20,24,NO
Other Bacteroidetes_K02078,0.518199749230866,8,12,24,NO
Actinobacteria_K15987,0.518864151084603,4,12,24,NO
Other Alphaproteobacteria_K02358,0.518886649696979,24,12,24,NO
Crocosphaera_K07079,0.521125163471635,20,8,24,NO
Firmicutes_K02945,0.521125163471635,12,4,24,NO
SAR11_K14393,0.524654865082136,4,8,24,NO
--_K02051,0.525545475894166,16,8,24,NO
Other Gammaproteobacteria_K03599,0.525545475894166,12,8,24,NO
SAR11_K00020,0.525545475894166,16,16,24,NO
SAR11_K01890,0.525545475894166,24,16,24,NO
SAR11_K07120,0.525545475894166,8,20,24,NO
SAR11-like_K05896,0.525545475894166,24,12,24,NO
SAR324_K02115,0.525545475894166,12,12,24,NO
SAR86_K13292,0.525545475894166,16,20,24,NO
SAR92_K07636,0.526156906621885,16,16,24,NO
Other Alphaproteobacteria_K00031,0.526568757964741,24,8,24,NO
Other Alphaproteobacteria_K01681,0.526568757964741,8,12,24,NO
Crocosphaera_--,0.526631686247392,4,4,24,NO
Other Gammaproteobacteria_K02001,0.526631686247392,4,4,24,NO
OM60/NOR5_K00837,0.527098539090044,16,20,24,NO
Other Bacteroidetes_K13990,0.527098539090044,12,4,24,NO
--_K01735,0.528640733284539,16,12,24,NO
Flavobacteriia_K03530,0.528640733284539,4,8,24,NO
High-light Pro_K01586,0.528640733284539,12,8,24,NO
SAR86_K03320,0.528640733284539,24,12,24,NO
Marinimicrobia_K02600,0.52886435733652,12,16,24,NO
Crocosphaera_K01091,0.528917623412637,16,16,24,NO
Other Alphaproteobacteria_K00647,0.528917623412637,24,16,24,NO
Roseobacter_K02057,0.528917623412637,16,8,24,NO
SAR116_K01687,0.528917623412637,16,16,24,NO
SAR324_K00525,0.528917623412637,16,8,24,NO
SAR92_K03111,0.528917623412637,16,8,24,NO
SAR116_K07335,0.529950794219128,16,8,24,NO
Other Bacteroidetes_K04077,0.530414119187319,24,20,24,NO
Marinimicrobia_K04043,0.531074074057387,8,20,24,NO
Other Alphaproteobacteria_K02115,0.531074074057387,4,4,24,NO
SAR11-like_K00604,0.531074074057387,4,20,24,NO
SAR92_K01609,0.531074074057387,4,4,24,NO
SAR92_K02421,0.531074074057387,4,4,24,NO
SAR11-like_K02867,0.531627542307333,4,16,24,NO
Other Alphaproteobacteria_K03790,0.532218376633901,20,12,24,NO
Crocosphaera_K01424,0.532511348472619,16,16,24,NO
SAR92_K00147,0.532511348472619,24,8,24,NO
SAR11-like_K00873,0.533551771427699,8,20,24,NO
SAR11-like_K03702,0.53372517180503,24,12,24,NO
SAR11-like_K02864,0.534973525776492,4,8,24,NO
SAR116_K00324,0.534973525776492,4,8,24,NO
SAR11_K00088,0.536565727921131,4,8,24,NO
SAR116_K02033,0.536565727921131,20,16,24,NO
Crocosphaera_K13038,0.536756018363382,16,4,24,NO
Other Alphaproteobacteria_K07157,0.538632066013071,12,4,24,NO
Flavobacteriia_K03168,0.539389867968662,8,4,24,NO
Planctomycetes_K02600,0.542187032931556,24,20,24,NO
--_K02400,0.542214359406843,8,12,24,NO
--_K03147,0.542214359406843,4,8,24,NO
Crocosphaera_K00939,0.542214359406843,20,20,24,NO
Planctomycetes_K02948,0.542214359406843,4,12,24,NO
Roseobacter_K01869,0.542214359406843,20,12,24,NO
SAR116_K00609,0.542214359406843,8,20,24,NO
Flavobacteriia_K03695,0.54366773368362,12,16,24,NO
Other Gammaproteobacteria_K02888,0.54366773368362,16,8,24,NO
SAR86_K00615,0.544790724713611,24,8,24,NO
High-light Pro_K00852,0.547101059313642,4,20,24,NO
SAR92_K02933,0.547101059313642,4,16,24,NO
--_K04567,0.547499263963664,8,16,24,NO
SAR92_K00058,0.547499263963664,8,16,24,NO
Roseobacter_K01464,0.547506619031314,8,20,24,NO
SAR92_K03564,0.547506619031314,16,8,24,NO
Other Bacteroidetes_K02878,0.547821891836343,24,12,24,NO
High-light Pro_K07301,0.548224959537029,8,8,24,NO
SAR11_K02886,0.548224959537029,4,8,24,NO
